0.57046,-0.1513,0.048437,-0.252,0.14456,-0.55178,0.90036,0.91896,-0.077545,-0.36158
0.014054,-0.18077,0.19475,-0.036214,0.90733,0.6143,0.47839,0.19339,-0.059292,0.44796
0.77056,-0.5568,0.4768,0.51623,0.34931,0.58375,0.29342,0.18242,-0.35615,0.27707
0.80499,-0.25811,-0.062283,0.25986,0.023281,1.2795,0.35755,-0.23356,0.87867,0.72236
0.53524,-0.44336,0.3706,0.56035,0.3025,1.2214,0.2046,0.56718,0.15983,0.20552
-0.041797,0.36517,0.4122,-0.017018,0.50262,-0.39377,0.075401,-0.1199,0.72667,-0.10504
0.20367,-0.11112,0.34044,0.31621,0.52211,0.39073,-0.044793,0.51353,0.12342,0.76686
0.56428,0.34979,0.52622,0.026578,0.35368,0.89209,0.40524,0.11849,0.054065,0.36599
0.62355,0.077816,0.6476,0.23189,0.97335,1.1608,0.092139,-0.45593,-0.47329,-0.37969
0.087937,0.27634,0.63989,0.13158,0.96363,-0.043002,0.11155,0.11767,-0.66186,-0.2837
-0.089202,-0.23405,0.14202,0.074751,0.66774,0.024174,0.4902,0.80344,-0.21762,0.48086
0.94831,0.02978,0.30353,0.56131,0.40677,1.2081,-0.085469,-0.61879,-1.0228,0.010884
0.60227,0.26706,0.20445,0.0079022,0.32615,0.55993,0.34519,0.45864,0.10153,0.5352
0.6445,0.56706,-0.1016,0.13321,0.18511,-0.2085,0.10167,-0.19976,0.4728,0.051835
0.65744,-0.097788,0.42596,0.59776,1.1087,0.85297,-0.25458,-0.36112,-0.3933,0.86834
0.12248,0.12133,0.70759,0.0098914,0.14546,-0.38796,0.14781,-0.40429,0.7477,-0.30677
0.46334,0.098531,-0.47603,-0.11399,0.32315,-0.3203,0.8479,0.65953,0.027413,0.66976
0.45572,-0.23797,1.1352,-0.24461,0.24435,-0.24607,-0.35877,-0.53502,-0.33266,0.31075
-0.3825,-0.22633,0.96064,0.64724,0.4968,1.3084,0.30277,-0.61926,-1.1555,-0.17904
0.3329,-0.16299,0.60114,0.56532,0.59586,1.1831,-0.2553,-0.254,0.047906,0.24633
0.06935,0.43307,-0.036238,0.39162,0.71657,-0.46642,0.70661,-0.37386,-0.14012,-0.14111
-0.0035947,-0.40007,0.21561,0.36758,0.97163,0.42919,0.48661,0.094066,0.32036,0.037288
0.13003,0.025089,0.74093,0.13963,0.92406,0.98458,-0.31049,-0.3299,0.0041148,0.27031
0.55129,-0.0071109,0.46976,0.12917,0.73207,0.36361,-0.14509,0.11083,0.34899,0.91712
0.30334,0.085724,0.18628,0.22255,-0.093902,-0.18433,0.54634,-1.0352,1.461,-0.44661
0.32636,0.15714,0.064523,0.15979,0.45847,-0.31636,0.35501,0.41152,-0.0070772,0.72151
0.57931,-0.41869,0.89129,0.30481,0.57356,0.74514,-0.38193,0.12766,0.32452,0.37968
0.5427,0.56361,0.11507,-0.27712,0.32006,-0.77208,0.3989,0.29377,-0.41434,0.053806
0.20705,0.55729,0.53891,-0.25527,-0.18261,-0.58049,0.47471,-0.74321,0.23826,0.32403
